recommendation_id,review_text,recommended,helpful_votes,funny_votes,playtime_hours,playtime_at_review_hours,review_date,early_access
223750313,"Hell of a game. Very polished for an early access. 

Works well with the Steam Deck. I do have a 4060 laptop if I want oozing graphics, but no issues with the Steam Deck, albeit a lower resolution. 
 
Plus points for having achievements while still on early access. 
 
13hrs in and can't wait for more content + the full release — hopefully soon!",True,7,0,16.75,12.98,2026-04-21,True
223496498,角色性能很强，，，但是，为什么做这么多跳跳乐，没被怪打过多少血，全是摔得没血了,True,4,4,4.9,1.3,2026-04-18,True
222865866,"Это вам не Самсон.
Кайфовый слешер, единственный минус это рыгалик, в остальном всё круто и бодро как пролетели 4ч в игре даже не заметил",True,15,0,9.55,4.53,2026-04-09,True
222831642,"POULOULOU cette patate, gros potentiel sur cet early access, le gameplay défonce, la DA défonce, la bande son défonce. J'attend de voir les possibilité de build mais c'est très très prometteur",True,4,1,3.58,3.58,2026-04-09,True
222851289,"ahhh, what can I say, the game is nice, the price are great, and guess what, you don't need Ubisoft Connect to play this game, this is Love",True,3,0,6.43,0.85,2026-04-09,True
222817216,"Buen juego, con mucho potencial y gameplay adictivo, destaca por lo visual y la velocidad del combate 

Con futuras actualizaciones y más contenido creo que será un juegazo y un muy buen roguelike, aunque no parece tanto un soulslike si no un hack and Slash",True,4,0,6.05,6.05,2026-04-08,True
223869953,"Only buy this if you're a big fan of the DmC series, or spectacle fighters as a whole. Otherwise, just wait until full release if you're interested.

In my honest opinion this game does a lot of things well. For example, the combat is INCREDIBLY fun, and the music is spot-on. However, there are a lot of glaring issues that make it hard to recommend, the main one being the roguelike features. At first they were cool, but after 20+ runs it gets boring seeing the same 3 or 4 builds that barely change your playstyle. There really should be more ways to change your playstyle in a meaningful way, otherwise there's no point in including them. Additionally, the hidden caches take away from the fast-paced combat and became tedious to track down when I was just itching to fight the next room. I also ran into a bug where the game soft locked after I used my ultimate to clear the 2nd boss.

All in all, I think this game really does have potential but it has a major identity problem with the core game design. Additionally, I feel it could be improved by removing all the side paths and hidden caches that make you backtrack through empty rooms that only give a sidegrade at best.

I would give this game a 6/10 in its current state but I may change my mind once improvements have been made.",False,6,1,15.6,10.9,2026-04-23,True
222844330,"Feels like rare Ubisoft win -- fun game for reasonable price without DRM.

As others wrote, the game is basically DMC + Returnal. Combat is very satisfying and relies on switching between three characters: fast robot boi, thicc robot papi with axe and third robot one that I have not unlocked. Game is also pretty challenging for my old non-zoomer brain. 

Game definitely needs a little bit polishing: a stutter here and there, camera can behave erratically but this is what early access is for. 

Has a great potential for 1.0 release if developers will continue working on the game.

UPD. Played the game 20+ hourse more and it is an absolute combat crack -- very fun, very engaging and very satisfying. After some polish and more content game will be an absolute banger.",True,6,0,21.2,20.33,2026-04-09,True
222913335,"Morbid Metal...

If I could I would place the game more of an inbetween of recommend and don't recommend. But I'll lean towards recommend mainly because of it's generous price point.

Let's start with the good!
The combat feels good, and has the potential for a strong flow of powering up along your journey through the run.
The game concept is nice, having to swap constantly between different characters (Metals?) and doing your best to synergize their abilities to dish out as much damage as possible before having to dodge or switch to defensives.

The bad, and what needs improvements.
The roguelite elements... they need some SERIOUS work. To start, the permanent upgrades after every run are very weak, they don't impact the game or the runs much, and don't open the game up to a more diversity with how you want to build yourself and how what you want to grab.

Secondly, the in run upgrades are VERY lacking. Many of the chests will drop a new Skill (Protocols) that is rarely ever an upgraded version of what you currently have, and have a chance of dropping a skill that isn't your playstyle, You can't even recycle them to get currency, WHICH by the way, currency is as of now the best way to power-up. Shops and currency are THE go to way to become strong. And that's because all the worthwhile nodes that actually upgrade your stuff consistently have a currency cost.
All the passives (Routines and Corporas) have the chance of making your skills feel more indepth with how you start to dish out damage, but don't actually invite you to change how you want to use it. It's sort of benefits that don't change how you want to attack. but instead encourage you to stick to a certain set of skills because it won't work with them all.

Summary: Strong combat, weak rogue-lite elements. Loot needs to feel better and allow for more diversity.
Strongly recommend taking ideas from another phenomenal Rogue-lite that's still in Early Access called: Sephiria.
But the price point still makes the game worth trying and seeing where it goes!",True,5,0,4.4,3.52,2026-04-10,True
224706414,"Played the demo and loved it, but Early Access completely sold me — this game is 100% worth it.

The combat is fast, smooth, and super satisfying, and the character-switching mechanic adds a really fun layer of strategy. It feels great once you get into the flow of the intended fighting style / mechanic of the game.

",True,5,1,3.97,3.58,2026-05-04,True
223006448,"我打这个好评更多的是希望游戏变好，而不是现在真的适合入手

现在的异变金属，最大的缺点就是内容贫瘠，即使是相对于一个抢鲜体验版本来说也是内容贫瘠。玩家的操作手段只有攻击、闪避、技能，每个角色只有两套（每套三个）技能。肉鸽的部分相对来说内容稍微丰富一些，但是玩法上把控的并不是很好，BD较少而且相互之间关联不大。敌人种类也十分受限，甚至只有两大关，而且现在的难度更多来源于与玩家能力不匹配的数值。
不过优点很明显，整体的视觉风格是对味的，是那种高速战斗爽的游戏，技能特写给到的反馈很足，当前的优化水平也还可以接受。

如果这游戏战斗底子能好一点，那么我会毫不犹豫的给好评，因为肉鸽的内容扩充是相当容易的。但是现在各方面内容都不怎么足的情况下，我只能持谨慎乐观态度，希望它好但没有足够的把握。",True,5,0,6.03,2.33,2026-04-11,True
222870370,"どっかの宇宙ニンジャみたいなビジュとどっかの宇宙ニンジャみたいなスピード感で近接メインの戦闘ができて楽しいです！けどなんで毒沼作ったの？

現状ステージは2つを続けて攻略する形になり、1ランの所要時間は30分程度。恒久的なステータス上昇等と慣れで半分以下の時間で気軽に回れると思いますがなんで毒沼作ったの？

1ステージ目の序盤で2キャラ目開放。2ステージ目の最初のフロアの戦闘を勝利して進むと3キャラ目開放。
キャラを入れ替えながら戦うスタイルは近年のアクション系ソシャゲみたいでPCゲームとしてはチープでダサい仕様だと個人的には思いますがスタイルチェンジにロマンを感じる層にはウケると思いますが毒沼は誰にウケると思ったの？

いま何プレイ目かロード入るたびに表示されるので敗北を繰り返すほど増えていく数字は見ていて良い気持ちにはなりませんがセーブデータは3つ作れるので回数にこだわる人は最初のデータはボコボコにされるもんだと割り切って遊べますけど毒沼の存在は受け入れられないです。

3キャラ使える割にはビルド幅は大して無いので今後のアップデートに期待していますから毒沼は撤廃してほしいものです。",True,13,20,13.35,3.5,2026-04-09,True
223188247,好好打磨下算是很优秀了，个人建议入坑直接CE把局外成长拉个七七八八，就算不拉满，也得拉一点，不然除非你是动作类游戏糕手，都会有点难受，连demo的精闪都给变成局外成长了，感觉局外成长过多了，也不是谁都喜欢一遍遍刷升级材料的，要不加个哈迪斯那种神力模式也行啊，我就想又帅有爽的，噼里啪啦的打一会儿，不想刷级，但是总的来看这个质量还是值得好评的。,True,3,0,1.73,0.55,2026-04-13,True
222860141,好玩，如果回复道具和吸血perk多一点就更好了，总是莫名其妙暴毙没多少回血的手段,True,3,0,2.08,1.77,2026-04-09,True
223120205,"спідран рефанду.
наче і класний концепт і графіка гарненька і оптимізація норм.
алееее це все... більше нічого в цій грі. комбо не не приємно робити, вони не відчуваються ""слешерними"" це просто тицялка як в будь якій гачі грі. 
купив з -25% і рефанднув через годину",False,4,0,1.02,1.02,2026-04-12,True
223882143,"Joguei por 11 horas o jogo, e gostei muito!

Mas senti muita queda de fps, principalmente na transição de cada área. Também tem pouquíssimas variedades de skills, por exemplo, a primeira habilidade do flux é literalmente ele indo pra frente do inimigo, ou indo pras costas, com diferença de CDR e Dano em cada skill.

Gostei muito dessa mecânica de mudar de personagens no meio da luta, é como se trocasse de arma em dmc ou ninja gaiden. Mas seria melhor se fosse opcional. Se ao invés de usar sempre os 4 personagens (Atualmente 3 no acesso antecipado), pudesse ir apenas com um boneco, ou no minimo dois, isso ajudaria muito a fazer builds especificas, se familiarizar mais com cada boneco, ou só não jogar com determinado personagem caso o jogador não goste dele, eu pessoalmente, depois de pegar o vekta, nunca mais coloquei o ekko nas lutas.

Não tem variedade de inimigos no acesso antecipado, mas acredito que isso mudará quando o jogo lançar oficialmente. Estou EXTREMAMENTE animado para quando lançar, se o quarto personagem for um que use artes marciais com os PUNHOS, seria incrível! 

(Quando eu cheguei no primeiro boss e matei ele duas vezes, o susto que eu levei quando percebi que ainda não tinha acabado foi maldade, muito bom!)",True,3,0,14.28,11.78,2026-04-23,True
